task_name,task_family,id,definition,inputs,targets
task363_sst2_polarity_classification,Sentiment Analysis,task363-4c94fde8f903409fa1fee1cfc6d70224,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-4c39531e38b148e99de9c82e415c905e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-b2c1a4c506974a149831e8beacf6c14d,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",One of those joyous films that leaps over national boundaries and celebrates universal human nature .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-2d1fde8400cc48a4a8a7d5463336ac99,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The real question this movie poses is not ` Who ? ',NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-70af63976ac54408831e7845918ebd10,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Producer John Penotti surveyed high school students ... and came back with the astonishing revelation that `` they wanted to see something that did n't talk down to them . '',POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-8354cb8137d345449fb1f4433117f057,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Though excessively tiresome , The Uncertainty Principle , as verbally pretentious as the title may be , has its handful of redeeming features , as long as you discount its ability to bore .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-23cc6f12c8d243aaa4ab2718664eb92f,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","If you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this Oscar-nominated documentary takes you there .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-6292cb7daa46421b90e4690714f92644,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","A sense of real magic , perhaps .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-f30e474ff6a647f89ef254820452653d,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-671fe864003a485f87d63229f806f373,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It may not be history -- but then again , what if it is ?",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-a7839b56ca9146e29aade63b4cb41120,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-63aacfc4cdde44b1958dba862b80dc32,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The soundtrack alone is worth the price of admission .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-ada4aa94f91b41149f1c5fdacd7d5349,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",A biopic about Crane 's life in the classic tradition but evolves into what has become of us all in the era of video .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-f5d58c2ef70c4703b2a3bed586ddd028,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-503ce800767e4cf6a22abfba8d87b0b9,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","It may not be a great piece of filmmaking , but its power comes from its soul 's - eye view of how well-meaning patronizing masked a social injustice , at least as represented by this case .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-38b909fbc4244acab2b8e08599324848,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Director Uwe Boll and writer Robert Dean Klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-14ef40ee848249f4a7d45aea3921e4dd,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","An overstylized , puréed mélange of sex , psychology , drugs and philosophy .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-a36c8556bbf84550a5b452a02001ea94,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","But ... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-f7ec1d254d764890a18a1e02b7bea7d4,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","An uplifting , near-masterpiece .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-b18469ac0bc14131acdd71363528f9af,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","( D ) espite its familiar subject matter , Ice Age is consistently amusing and engrossing ...",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-074c404e118e476f89f941f0c489bd53,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Everyone should be able to appreciate the wonderful cinematography and naturalistic acting .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-ceeca542aa964e4da322780e73ea2e24,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","... a ho-hum affair , always watchable yet hardly memorable .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-43be5caa03ef42cb92da90092bba2aee,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",What 's left is a rich stew of longing .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-adfd712cbaec494aa179fb7dbaadd309,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Collateral Damage offers formula payback and the Big Payoff , but the explosions tend to simply hit their marks , pyro-correctly .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-6a21f273c23d45b09145e5daf9ba6933,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The movie has generic virtues , and despite a lot of involved talent , seems done by the numbers .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-c500397ca4ca4294aa50ea5dd1f9b9d7,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Director Roger Kumble offers just enough sweet and traditional romantic comedy to counter the crudity .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-c16ac5d17b9c44aaa84d77e78df0f09c,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The dose is strong and funny , for the first 15 minutes anyway ; after that , the potency wanes dramatically .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-a838e455b85943d7aa20a3d2153fbc5f,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Psychologically revealing .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-6b1b9ace701b4e1ab3b5ffa491a398b4,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",A thriller without a lot of thrills .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-3355715be90b40068929abec8705eb47,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Most fish stories are a little peculiar , but this is one that should be thrown back in the river .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-19fe88f6d6c447638c3a35fce289e4f7,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Mostly the film is just hectic and homiletic : two parts exhausting Men in Black mayhem to one part family values .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-93e19a8c4c9942b1a9213e4e0d687311,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",An Asian neo-realist treasure .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-86942cd620b44b479a72b744d1b1ede7,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","A generous , inspiring film that unfolds with grace and humor and gradually becomes a testament to faith .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-a610fbda8bf846299c27a4e7f21dbacf,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",But the movie 's narrative hook is way too muddled to be an effectively chilling guilty pleasure .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-493947bef60e4cc3bc3e4050efdd65f5,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Does n't add up to much .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-51734e69c904449c81c4280d2d999004,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Equlibrium could pass for a thirteen-year-old 's book report on the totalitarian themes of 1984 and Farenheit 451 .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-84e18f16f8ed4e698223a03d5abe4207,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",into How Long Is This Movie ?,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-e52f6df260ac49eb98c3b896e286b406,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in ` The Ring . ',NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-698e261451024c818ec2cd4c14fb5705,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Between bursts of automatic gunfire , the story offers a trenchant critique of capitalism .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-d5faded55f4044b180ac19dfdde3f3e3,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","At its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-84dccc8941a64e45b60b6ce3558c38e2,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",It 's refreshing to see a romance this smart .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-54af1bcbb9fc485185d82546ccfb9edc,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",` Opening up ' the play more has partly closed it down .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-64d2049f7eee4a01b9e18aefc7a21694,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Although ... visually striking and slickly staged , it 's also cold , grey , antiseptic and emotionally desiccated .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-d8cbcf6cc43a4d4f985924f0ca0d0d6a,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",A peculiar misfire that even Tunney ca n't save .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-0185b12eae944638a4516775382f00e1,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Some Body often looks like an episode of the TV show Blind Date , only less technically proficient and without the pop-up comments .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-ad7edd0014344d308dd7eee16d78607d,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","If I have to choose between gorgeous animation and a lame story ( like , say , Treasure Planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , I 'll take the latter every time .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-5fe4d5f4b3e740ff9c4a892c8facc049,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-0b7dfcc1ef5840b997f5ff68a44be823,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",There 's a lot to recommend Read My Lips .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-89311c84883e42ef907292ff478c10e4,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-9e92a2d20d174ac885de7ce686862eb6,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Demme gets a lot of flavor and spice into his Charade remake , but he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-220df8b3a7ed42ddb7c366e42ac1097a,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The color sense of Stuart Little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie were n't as beautifully shaped and as delicately calibrated in tone as it is .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-537ce63926c34e25b4bd1d360e598c74,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",An excellent sequel .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-ec1f0adfc609451c956befbba97c6fc7,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","... a cheap , ludicrous attempt at serious horror .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-3d3e46207f73446e93326e1e4cbb890c,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",( A ) mess .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-f3efc8f0a0854e1eaaac7f157c3ce0c3,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","( Cuarón has ) created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-9ad1af4c6ef642a8a6e9662ddd6173f4,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Bursting through the constraints of its source , this is one adapted - from-television movie that actually looks as if it belongs on the big screen .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-769a377744fe47dda20313f0e0bf1cf3,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",One of the year 's most weirdly engaging and unpredictable character pieces .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-cab8cdd7df2d44b993d6faec91a238bc,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",It manages to squeeze by on Angelina Jolie 's surprising flair for self-deprecating comedy .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-0885b25d62f6482883883c6072137c0d,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","A brain twister , less a movie-movie than a funny and weird meditation on Hollywood , success , artistic integrity and intellectual bankruptcy .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-a7142cef5ae0464786835f375eec2353,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","From both a great and a terrible story , Mr. Nelson has made a film that is an undeniably worthy and devastating experience .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-f1c9afd7b08a4b9cb8412ad3404d340a,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","The leads are natural and lovely , the pace is serene , the humor wry and sprightly .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-92ea2d79c328428d9ccb281fd80120ea,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Sorority Boys , which is as bad at it is cruel , takes every potential laugh and stiletto-stomps the life out of it .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-4a7abbf917064d479c04caa5ac976ab2,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","This is a stunning film , a one-of-a-kind tour de force .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-2a1148ea3c1a4c029d6e2ba58cfb620c,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Its one-sidedness ... flirts with propaganda .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-b102e90c6a7a4444a61fca257311b532,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Tackles the difficult subject of grief and loss with such life-embracing spirit that the theme does n't drag an audience down .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-e9949e9ffc274c7cb82b15f08deff911,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Has all the values of a straight-to-video movie , but because it has a bigger-name cast , it gets a full theatrical release .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-f81479b4a0c44624a82ded81025425ba,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","This is one of Mr. Chabrol 's subtlest works , but also one of his most uncanny .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-8c312d60335d4d78a983a079c2a8c180,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","A remarkable movie with an unsatisfying ending , which is just the point .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-4e17364ad5d3414f96d1965b3c469506,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","There is a subversive element to this Disney cartoon , providing unexpected fizzability .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-9743ce7892944cb8ae450e8bc18fb485,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","You 'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness , but the point is , you 'll laugh .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-7c7735672ffd499ba23f608e2cbb3b93,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-14d8dc58910a4aa7851d1d8358d7766e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Flawed , but worth seeing for Ambrose 's performance .",NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-2cf0600f2f464ab88ba3ca14ef624a6e,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",Even more baffling is that it 's funny .,POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-4271a3719eec4d6abf890da5b4e8138d,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative",( A ) painfully flat gross-out comedy ...,NEG
task363_sst2_polarity_classification,Sentiment Analysis,task363-889eab0e3dbd479083d02ed653d0750b,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Twohy 's a good yarn-spinner , and ultimately the story compels .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-a7d53de275d34d5386d6320cc9913acb,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","Even at its worst , it 's not half-bad .",POS
task363_sst2_polarity_classification,Sentiment Analysis,task363-935d6d5115f446d8b5fb5e7fc0330a34,"In this task, you are given sentences from movie reviews. The task is to classify a sentence as ""POS"" if the sentiment of the sentence is positive or as ""NEG"" if the sentiment of the sentence is negative","` The War of the Roses , ' trailer-trash style .",NEG
